,date,tz,city,idx,lat,lon,aqi,pm25,pm10,so2,no2,o3,co,h,t,r,w
540,2022-03-16 17:00:00,+08:00,"Zhucheng Technical School, Zhucheng (诸城市诸城技工学校)",10292,36.0449,119.4044,122,122,101,6.6,7.8,31.7,0.1,53,11,,7.7
541,2022-03-16 16:00:00,+08:00,"Shouguang Business District, Shouguang City (寿光市寿光商务小区)",10294,36.858611,118.786667,72,72,52,3.1,6.9,32.1,0.1,66.8,8.2,99,6
542,2022-03-16 17:00:00,+08:00,"Gaomi Sports Bureau, Gaomi City (高密市高密体育局)",10298,36.358889,119.801667,109,109,74,3.1,11.5,33.8,0.1,53,11,,7.7
543,2022-03-16 17:00:00,+08:00,"Changyi Yizhong, Changyi City (昌邑市昌邑一中)",10300,36.858611,119.431389,89,89,56,6.6,6,29.7,0.1,71.3,5.8,99,4
544,2021-02-03 17:00:00,+08:00,"Zhangzhou Jiuyi Hospital, Yinzhou District (兖州区兖州九一医院)",10302,35.558611,116.844167,171,171,124,8.2,14.2,33.3,0.1,59.2,10,,2
545,2021-02-03 17:00:00,+08:00,"Zhangzhou Normal South School, Yinzhou District (兖州区兖州师范南校)",10303,35.531389,116.817222,175,175,126,7.6,11.5,34.2,0.1,39.9,9.9,,4
546,2022-03-16 16:00:00,+08:00,"Weishan Old Agricultural Bureau, Weishan County (微山县微山老农业局)",10304,34.810556,117.130833,168,168,100,8.7,20.6,45.5,0.1,61.2,20.1,0.2,3
547,2022-03-16 16:00:00,+08:00,"Weishan Rongshang Group, Weishan County (微山县微山荣商集团)",10305,34.790556,117.144722,162,162,121,5.6,19.2,44.7,0.1,61.2,20.1,0.2,3
548,2022-03-16 16:00:00,+08:00,"Yutai Development Zone, Yutai County (鱼台县鱼台开发区)",10306,35.019167,116.657778,153,153,143,8.2,14.7,39.4,0.1,56.1,18.2,0.2,6
549,2022-03-16 17:00:00,+08:00,"Yutai old government, Yutai County (鱼台县鱼台老政府)",10307,34.996111,116.6475,153,153,137,7.1,16,37.4,0.1,56.1,18.2,0.2,6
550,2022-03-16 13:00:00,+08:00,"Jiaxiang Construction Bureau, Jiaxiang County (嘉祥县嘉祥建设局)",10310,35.405556,116.341111,156,156,113,7.6,15.1,24,0.1,60,18.3,0.2,3
551,2022-03-16 17:00:00,+08:00,"Surabaya Development Zone, Yishui County (泗水县泗水开发区)",10314,35.664167,117.251944,170,170,155,7.6,17.4,33.3,0.1,56.1,18.2,0.2,6
552,2022-03-16 16:00:00,+08:00,"Liangshan Meteorological Bureau, Liangshan County (梁山县梁山气象局)",10317,35.811389,116.094722,160,160,128,5.6,12.8,32.5,0.1,66.1,13.4,99.1,5
553,2022-03-16 16:00:00,+08:00,"Qufu North Gate, Qufu City (曲阜市曲阜北关)",10318,35.612778,116.994722,158,155,158,10.7,19.7,32.1,0.1,56.1,18.2,0.2,6
554,2022-03-16 15:00:00,+08:00,"Dongping Dongping Monitoring Station, Dongping County (东平县东平东平监测站)",10325,35.921944,116.468889,175,175,154,5.6,7.8,21.2,0.1,56.1,18.2,0.2,6
555,2022-03-16 15:00:00,+08:00,"Dongping Park Management Committee, Dongping County (东平县东平园区管委)",10326,35.93,116.455278,164,164,129,8.2,23.4,2.9,0.1,56.1,18.2,0.2,6
556,2022-03-16 17:00:00,+08:00,"Xintai Weather Station, Xintai City (新泰市新泰气象站)",10327,35.897545,117.795067,159,159,100,4.6,9.6,34.6,0.1,53.1,14.1,0.2,4
557,2022-03-16 17:00:00,+08:00,"Feicheng Justice Bureau, Feicheng City (肥城市肥城司法局)",10330,36.177778,116.775556,175,175,96,6.1,12.8,30.5,0.1,65.2,7.1,99.6,4
558,2021-02-03 17:00:00,+08:00,"Wendeng Development Zone Substation, Wendeng City (文登市文登开发区子站)",10332,37.2176,122.0693,89,89,53,1.6,8.3,30.5,0.1,76.8,3.7,99.2,5
559,2022-03-16 17:00:00,+08:00,"Feixian Monitoring Station, Feixian (费县费县监测站)",10348,35.2541,117.966256,152,152,108,5.1,14.7,42.7,0.1,44.9,18.7,99,7
560,2022-03-16 17:00:00,+08:00,"Feixian Development Zone, Feixian (费县费县开发区)",10349,35.280751,118.042186,149,149,103,5.6,12.8,43.1,0.1,44.9,18.7,99,7
561,2022-03-16 16:00:00,+08:00,"Pingyi Development Zone, Pingyi County (平邑县平邑开发区)",10351,35.474806,117.656622,157,157,118,8.2,11,48.4,0.1,44.9,18.7,99,7
562,2022-03-16 16:00:00,+08:00,"Mengyin Development Zone, Mengyin County (蒙阴县蒙阴开发区)",10355,35.691358,117.988572,137,137,104,5.1,6.9,57.8,0.1,44.9,18.7,99,7
563,2022-03-16 17:00:00,+08:00,"Linyi Monitoring Station, Linyi County (临沭县临沭监测站)",10356,34.899985,118.655871,99,99,61,5.6,7.8,41.1,0.1,89.1,9.2,0.9,7
564,2022-03-16 17:00:00,+08:00,"Ningjin Kangning Lake Park, Ningjin County (宁津县宁津康宁湖公园)",10362,37.627222,116.796667,50,50,36,3.1,3.7,31.3,0.1,65.9,8.3,0.6,9
565,2022-03-16 16:00:00,+08:00,"Lingcheng Liwan Park, Plain County (平原县陵城琵琶湾公园)",10369,37.163056,116.430833,76,76,56,6.6,6,30.9,0.1,65.9,8.3,0.6,9
566,2022-03-16 17:00:00,+08:00,"Liao Dadong School, Dongchangfu District (东昌府区聊大东校)",10380,36.435,116.007,99,99,71,4.1,8.7,27.3,0.1,66.1,13.4,99.1,5
567,2022-03-16 16:00:00,+08:00,"Yanggu Qiaorun Middle School, Yanggu County (阳谷县阳谷侨润中学)",10382,36.141944,115.791111,154,154,101,5.6,10.1,30.1,0.1,66.1,13.4,99.1,5
568,2022-03-16 16:00:00,+08:00,"Jixian Experimental High School, Shen County (莘县莘县实验高中)",10384,36.239,115.646,161,161,112,6.1,6.9,30.5,0.1,66.1,13.4,99.1,5
569,2021-02-03 17:00:00,+08:00,"Muping Environmental Protection Bureau, Luanping County (茌平县茌平环保局)",10387,36.586389,116.238889,149,149,86,14.7,17.4,33.3,0.1,30.1,11.2,,6
570,2020-10-01 10:00:00,+08:00,"Muping Culture Center, Luanping County (茌平县茌平文化馆)",10388,36.556667,116.246111,149,149,78,11.2,12.4,31.7,0.1,79.1,18.8,99.5,4
571,2021-02-03 17:00:00,+08:00,"Luanping County Government, Luanping County (茌平县茌平县政府)",10389,36.580556,116.248889,152,152,81,12.2,16.5,29.7,0.1,30.1,11.2,,6
572,2022-03-16 17:00:00,+08:00,"Guanxian Qingyi Ecological Park, Guan County (冠县冠县清逸生态园)",10394,36.500556,115.466111,122,122,89,4.6,10.6,29.7,0.1,66.1,13.4,99.1,5
573,2022-03-16 17:00:00,+08:00,"gāo tángpǔlì huāyuán, Gaotang County (高唐县高唐普利花园)",10396,36.841111,116.237222,112,112,64,4.1,5.1,28.1,0.1,62.9,5.4,0.6,8
574,2020-12-02 10:00:00,+08:00,"Gaotang People's Hospital East Hospital, Gaotang County (高唐县高唐人民医院东院)",10397,36.870556,116.261111,175,175,82,3.1,27.9,1.3,0.1,100,0.3,0.2,2
575,2021-02-03 17:00:00,+08:00,"Zhanhua Environmental Protection Bureau, Zhanhua District (沾化区沾化环保局)",10402,37.706111,118.114444,154,154,95,8.7,16.5,31.7,0.1,37.2,9.4,,4
576,2022-03-16 17:00:00,+08:00,"Dingtao Environmental Protection Bureau, Dingtao District (定陶区定陶环保局)",10414,35.065556,115.579444,169,169,136,6.1,14.2,32.1,0.1,70,16.5,99.2,2
577,2022-03-16 16:00:00,+08:00,"Chengwu Wenting Community, Chengwu County (成武县成武文亭社区)",10421,34.960278,115.869722,159,159,127,8.2,12.8,33.3,0.1,70,16.5,99.2,2
578,2022-03-16 17:00:00,+08:00,"Yucheng Environmental Protection Bureau, Yuncheng County (郓城县郓城环保局)",10424,35.585556,115.926944,152,152,87,4.1,11.5,30.5,0.1,72.2,13.1,99.2,7
579,2022-03-16 17:00:00,+08:00,"Yucheng Shandong Huateng, Juancheng County (鄄城县鄄城山东华腾)",10427,35.567778,115.5125,160,160,90,7.1,15.6,28.1,0.1,70,16.5,99.2,2
580,2022-03-16 17:00:00,+08:00,"Dongming Kangning Senior Welfare Center, Dongming County (东明县东明康宁老年福利中心)",10429,35.284167,115.109444,160,160,103,3.6,11,20.8,0.1,72.2,13.1,99.2,7
581,2022-03-16 17:00:00,+08:00,Zaozhuang (枣庄),1508,34.810488,117.323725,161,161,119,22.8,18.3,43.1,0.1,44.9,18.7,0.2,7
582,2022-03-16 17:00:00,+08:00,Yantai (烟台),1509,37.463822,121.447935,89,89,40,3.1,8.7,37,0.1,77.3,10,,1.6
583,2022-03-16 17:00:00,+08:00,Jining (济宁),1511,35.414921,116.587099,179,179,134,9.2,24.3,31.7,0.1,56.1,18.2,0.2,6
584,2022-03-16 17:00:00,+08:00,"Xinan College, Shijiazhuang (石家庄市西南高教)",642,38.012,114.467,119,119,70,1.6,7.4,32.9,5.5,57,9,,3.6
585,,+08:00,"Chemical College, Shijiazhuang (石家庄市化工学校)",643,38.055,114.564,-,,,,,,,38,6,,5.6
586,2022-03-16 17:00:00,+08:00,"No. 12 middle school, Tangshan (唐山市12中)",649,39.658,118.184,76,,,,,,,54,6,,6.1
587,2022-03-16 17:00:00,+08:00,"Commodities Bureau, Tangshan (唐山市物资局)",652,39.641,118.185,78,78,61,2.6,9.2,26.4,5.5,54,6,,6.1
588,2022-03-16 17:00:00,+08:00,"Contruction Plazz, Qinhuangdao (秦皇岛市建设大厦)",658,39.942,119.537,57,57,30,1.1,3.2,37.4,1.9,32.2,5.2,99.1,8
589,2022-03-16 17:00:00,+08:00,"East Sewage Factory, Handan (邯郸市东污水)",662,36.616,114.543,166,166,127,1.1,9.2,27.7,5.5,70.1,9.8,99.9,6
590,2022-03-16 17:00:00,+08:00,"Huadian II, Baoding (保定市华电二区)",670,38.896,115.522,82,82,57,5.1,11,26.9,4.6,57,9,,3.6
591,2022-03-16 17:00:00,+08:00,"North Pumping Station, Zhangjiakou (张家口市北泵房)",675,40.873,114.904,57,57,13,3.1,1.9,37.8,2.8,22,8.2,99.1,4
592,2022-03-16 17:00:00,+08:00,"Railway, Chengde (承德市铁路)",679,40.916,117.966,57,57,31,1.6,4.2,34.2,1.9,28.2,6.9,99.4,5
593,2022-03-16 17:00:00,+08:00,"Ligong, Chengde (承德市离宫)",683,41.011,117.938,61,61,20,4.1,2.3,34.6,2.8,28.2,6.9,99.4,5
594,2022-03-16 17:00:00,+08:00,"Cangxian Urban Construction Bureau, Cangzhou (沧州市沧县城建局)",685,38.299,116.885,50,50,39,2.1,4.2,34.6,4.6,56,6,,6.6
595,2022-03-16 17:00:00,+08:00,"BDA, Langfang (廊坊市开发区)",689,39.575,116.773,134,134,64,2.6,9.2,26.9,6.4,50,12,,4.6
596,2022-03-16 17:00:00,+08:00,"North China Institute of Aerospace, Langfang (廊坊市北华航天学院)",690,39.534,116.737,109,109,69,2.6,13.8,24.8,7.3,50,12,,4.6
597,2022-03-16 17:00:00,+08:00,"Environmental Monitoring Station, Hengshui (衡水市环境监测站)",692,37.738,115.643,70,70,61,3.1,3.7,29.7,1,55.2,5.7,99.1,5
598,2022-03-16 17:00:00,+08:00,"Zhao County Environmental Protection Bureau, Shijiazhuang (石家庄市赵县环保局)",4626,37.771,114.77,87,87,57,2.1,7.4,32.1,3.7,57,9,,3.6
599,2022-03-16 17:00:00,+08:00,"Jingjing Mining District District Committee Building, Shijiazhuang (石家庄市井陉矿区区委大楼)",4631,38.071,114.069,158,158,113,1.6,18.8,24,7.3,57,9,,3.6
600,2022-03-16 17:00:00,+08:00,"Guye District Government, Tangshan (唐山市古冶区政府)",4636,39.74,118.454,58,30,58,2.1,4.2,31.7,3.7,43,9.7,0.1,4
601,2022-03-16 17:00:00,+08:00,"Kaiping monitoring station, Tangshan (唐山市开平监测站)",4637,39.674,118.269,67,61,67,4.1,5.1,29.7,8.2,43,9.7,0.1,4
602,2022-03-16 17:00:00,+08:00,"Fengrun District Government, Tangshan (唐山市丰润区政府)",4639,39.839,118.169,55,55,44,3.1,6.4,31.3,4.6,43,9.7,0.1,4
603,2022-03-16 17:00:00,+08:00,"Zunhua Environmental Protection Agency, Tangshan (唐山市遵化环保局)",4642,40.205,117.991,55,55,30,1.1,6,29.3,3.7,43,9.7,0.1,4
604,2022-03-16 17:00:00,+08:00,"Qinglong Environmental Protection Bureau, Qinhuangdao (秦皇岛市青龙环保局)",4644,40.418,118.952,36,17,20,2.6,1.9,35.8,2.8,32.2,5.2,99.1,8
605,2022-03-16 17:00:00,+08:00,"Cixian Vocational Education Center, Handan (邯郸市磁县职教中心)",4649,36.38,114.384,167,167,110,3.1,13.8,28.9,7.3,81,9.8,0.2,5
606,2022-03-16 17:00:00,+08:00,"Neiqiu Cultural Activity Center, Xingtai (邢台市内丘文化活动中心)",4652,37.293,114.519,112,112,70,3.1,11,31.7,5.5,70.1,9.8,99.9,6
607,2022-03-16 17:00:00,+08:00,"Xushui Environmental Protection Bureau, Baoding (保定市徐水环保局)",4656,39.025,115.662,102,102,72,4.1,13.8,28.9,5.5,51,8.8,0.5,5
608,2022-03-16 17:00:00,+08:00,"Xinglong County Government, Chengde (承德市兴隆县政府)",4667,40.423,117.507,72,72,56,2.6,6.4,30.9,3.7,51.5,11.5,,4.6
609,2022-03-16 17:00:00,+08:00,"Qing County Government, Cangzhou (沧州市青县政府)",4670,38.589,116.81,61,61,51,2.6,6.9,32.1,2.8,54,6,,6.1
610,2022-03-16 17:00:00,+08:00,"Xianghe Environmental Protection Bureau, Langfang (廊坊市香河环保局)",4675,39.766,117.009,114,114,55,3.1,8.7,25.6,8.2,51.5,11.5,,4.6
611,2022-03-16 17:00:00,+08:00,"Sanhe Transportation Bureau, Langfang (廊坊市三河交通局)",4679,39.988,117.085,89,89,58,4.1,9.6,29.7,4.6,51.5,11.5,,4.6
612,2022-03-16 17:00:00,+08:00,"Zhangzhou Environmental Protection Bureau, Hengshui (衡水市冀州环保局)",4681,37.548,115.581,93,93,54,216.6,5.5,30.1,3.7,65.9,8.3,0.6,9
613,2022-03-16 17:00:00,+08:00,"Cheng'an County Netcom Company, Handan (邯郸市成安县网通公司)",5616,36.44,114.671,161,161,93,2.6,9.2,30.9,5.5,81,9.8,0.2,5
614,2022-03-16 17:00:00,+08:00,"Baixiang County Middle School, Xingtai (邢台市柏乡县中学)",5626,37.488,114.7,91,91,60,3.6,9.6,28.9,4.6,57,9,,3.6
615,2022-03-16 17:00:00,+08:00,"Xinhe County Environmental Protection Bureau, Xingtai (邢台市新河县环保局)",5632,37.522,115.242,102,102,55,1.6,9.6,27.7,3.7,57,9,,3.6
616,2022-03-16 17:00:00,+08:00,"Weixian No.1 Middle School, Xingtai (邢台市威县第一中学)",5635,36.99,115.264,91,91,71,1.1,6.9,26.4,4.6,70.1,9.8,99.9,6
617,2022-03-16 17:00:00,+08:00,"Luanping County Environmental Protection Bureau, Baoding (保定市阜平县环保局)",5641,38.851,114.194,165,165,89,3.6,8.7,39.4,6.4,57,9,,3.6
618,2022-03-16 17:00:00,+08:00,"Dingxing County Government, Baoding (保定市定兴县政府)",5642,39.269,115.814,87,87,61,5.1,7.8,30.5,3.7,51,8.8,0.5,5
619,2022-03-16 17:00:00,+08:00,"Wuyuan County Environmental Protection Bureau, Baoding (保定市涞源县环保局)",5646,39.359,114.698,151,151,87,5.6,8.7,37.4,5.5,20.1,10.5,99,4
620,2022-03-16 17:00:00,+08:00,"Yuxian Second Middle School, Zhangjiakou (张家口市蔚县第二中学)",5660,39.846,114.596,40,25,26,4.1,2.8,39.8,2.8,20.1,10.5,99,4
621,2022-03-16 17:00:00,+08:00,"Zhuolu County Environmental Protection Bureau, Zhangjiakou (张家口市涿鹿县环保局)",5663,40.373,115.215,33,30,22,1.1,3.2,33.3,2.8,23,11.8,0.2,6
622,2022-03-16 17:00:00,+08:00,"Chongli Mengte Fangdan Hotel, Zhangjiakou (张家口市崇礼梦特芳丹酒店)",5664,40.98,115.289,33,17,8,1.6,1.4,32.9,1.9,22,8.2,99.1,4
623,2022-03-16 17:00:00,+08:00,"Tiefo Temple, Dongguang County, Cangzhou (沧州市东光县铁佛寺)",5670,37.872,116.532,59,59,32,3.6,4.2,32.9,1.9,55.2,5.7,99.1,5
624,2022-03-16 17:00:00,+08:00,"Hejian City Transportation Bureau, Cangzhou (沧州市河间市交通局)",5678,38.438,116.113,78,78,50,8.2,5.5,31.7,3.7,55.2,5.7,99.1,5
625,2022-03-16 17:00:00,+08:00,"Yongqing Environmental Protection Bureau, Langfang (廊坊市永清环保局)",5679,39.328,116.505,80,80,60,4.6,7.4,29.3,5.5,54,6,,6.1
626,,+08:00,"Zaoqiang County Environmental Protection Bureau, Hengshui (衡水市枣强县环保局)",5681,37.52,115.709,-,,,,,,,89.9,27.3,99.1,1
627,2022-03-16 17:00:00,+08:00,"Wuyi County Environmental Protection Bureau, Hengshui (衡水市武邑县环保局)",5682,37.801,115.893,46,46,46,1.1,5.1,31.7,1.9,55.2,5.7,99.1,5
628,2022-03-16 17:00:00,+08:00,"Zhengding County Party School, Shijiazhuang (石家庄市正定县党校)",9648,38.133,114.562,69,50,69,2.1,7.8,32.5,3.7,57,9,,3.6
629,2022-03-16 17:00:00,+08:00,"Zhengding County Public Security Fire Brigade, Shijiazhuang (石家庄市正定县公安消防大队)",9649,38.166,114.565,76,76,67,3.6,5.1,28.9,2.8,57,9,,3.6
630,2022-03-16 17:00:00,+08:00,"Yucheng Sixth Middle School, Shijiazhuang (石家庄市栾城六中)",9650,37.881,114.651,87,87,61,3.6,6,32.1,2.8,57,9,,3.6
631,2022-03-16 17:00:00,+08:00,"Zanhuang Middle School, Shijiazhuang (石家庄市赞皇中学)",9656,37.685,114.39,114,114,88,2.1,11,29.3,5.5,57,9,,3.6
632,2022-03-16 17:00:00,+08:00,"Zhaoxian Wenguang New Bureau, Shijiazhuang (石家庄市赵县文广新局)",9661,37.747,114.774,82,82,61,1.1,6,29.7,3.7,57,9,,3.6
633,2022-03-16 17:00:00,+08:00,"Jinzhou Municipal People's Government, Shijiazhuang (石家庄市晋州市人民政府)",9663,38.033,115.038,80,80,47,1.6,4.2,33.3,3.7,57,9,,3.6
634,2022-03-16 17:00:00,+08:00,"Xinle Experimental School, Shijiazhuang (石家庄市新乐实验学校)",9664,38.374,114.691,85,85,59,3.1,5.1,31.7,3.7,57,9,,3.6
635,2022-03-16 17:00:00,+08:00,"Luquan Housing and Construction Bureau, Shijiazhuang (石家庄市鹿泉住建局)",9666,38.098,114.325,102,102,85,5.1,14.2,26,3.7,57,9,,3.6
636,2022-03-16 17:00:00,+08:00,"Luquan District Environmental Protection Bureau, Shijiazhuang (石家庄市鹿泉区环保局)",9667,38.083,114.324,112,112,78,5.6,14.7,29.7,3.7,57,9,,3.6
637,2022-03-16 17:00:00,+08:00,"Pingquan Chengxi Primary School, Chengde (承德市平泉城西小学)",9675,41.006,118.68,39,25,15,4.1,2.3,39,3.7,28.2,6.9,99.4,5
638,2022-03-16 17:00:00,+08:00,"Luanping County Vocational Education Center, Chengde (承德市滦平县职教中心)",9676,40.925,117.329,39,13,10,3.6,1.9,38.6,2.8,28.2,6.9,99.4,5
639,2022-03-16 17:00:00,+08:00,"Fengning County Environmental Protection Bureau, Chengde (承德市丰宁县环保局)",9678,41.231,116.64,37,13,5,4.6,1.4,36.6,2.8,24.1,5.8,99.1,5
640,2022-03-16 17:00:00,+08:00,"Kuancheng Jingcheng Group, Chengde (承德市宽城京城集团)",9679,40.596,118.468,34,17,10,3.6,1.9,34.2,2.8,32.2,5.2,99.1,8
641,2022-03-16 17:00:00,+08:00,"Tobacco factory, Zhangjiakou (张家口市烟厂)",9681,40.795,114.892,37,13,25,0.6,2.8,36.6,4.6,22,8.2,99.1,4
642,2022-03-16 17:00:00,+08:00,"Huailai County Wanyue Cultural Center, Zhangjiakou (张家口市怀来县万悦文化馆)",9691,40.419,115.503,36,34,20,4.1,4.2,36.2,2.8,51.5,11.5,,4.6
643,2022-03-16 17:00:00,+08:00,"zhuō lù yàtài jiànkāng chéng, Zhangjiakou (张家口市涿鹿亚太健康城)",9692,40.371,115.229,34,34,31,2.6,2.8,30.1,2.8,23,11.8,0.2,6
644,2022-03-16 17:00:00,+08:00,"Lulong County Wenguang New Bureau, Qinhuangdao (秦皇岛市卢龙县文广新局)",9702,39.889,118.901,33,30,24,2.1,4.6,32.9,2.8,45.2,3.9,0.3,6
645,2022-03-16 17:00:00,+08:00,"The roof of the fourth floor of the Taxi Middle School Library, Tangshan (唐山市税东中学图书馆4楼楼顶)",9706,39.635,118.239,62,17,62,2.6,6.4,27.7,5.5,54,6,,6.1
646,2022-03-16 17:00:00,+08:00,"Hetou, Fengnan District, Tangshan (唐山市丰南区河头里)",9708,39.561,118.117,60,50,60,1.6,6,28.5,2.8,54,6,,6.1
647,2022-03-16 17:00:00,+08:00,"Fengrun District Personnel Bureau, Tangshan (唐山市丰润区人事局)",9709,39.831,118.129,72,72,48,7.1,7.4,32.5,5.5,43,9.7,0.1,4
648,2022-03-16 17:00:00,+08:00,"Caofeidian District Jidong Oilfield Staff Hospital, Tangshan (唐山市曹妃甸区冀东油田职工医院)",9716,39.277,118.436,57,57,40,216.6,2.3,34.2,1.9,54,6,,6.1
649,2022-03-16 17:00:00,+08:00,"Qian'an Tangshan Dada Qian'an Campus, Tangshan (唐山市迁安唐山电大迁安分校)",9719,39.981,118.689,35,13,23,3.6,3.2,35,2.8,32.2,5.2,99.1,8
650,2022-03-16 17:00:00,+08:00,"Qian'an Weihe District Management Committee, Tangshan (唐山市迁安滦河区管委会)",9720,40.001,118.683,34,17,21,4.1,5.1,34.2,2.8,32.2,5.2,99.1,8
651,2022-03-16 17:00:00,+08:00,"Langfang Teachers College Humanities Building, Langfang (廊坊市廊坊师范学院人文楼)",9721,39.524,116.667,112,112,65,4.6,11.9,19.5,5.5,51.5,11.5,,4.6
652,2022-03-16 17:00:00,+08:00,"Hebei University of Technology, Langfang (廊坊市河北工业大学)",9722,39.552,116.715,119,119,65,3.6,11.9,26,4.6,50,12,,4.6
653,2022-03-16 17:00:00,+08:00,"Yongqing County Party Committee Office Building, Langfang (廊坊市永清县委办公楼)",9725,39.322,116.504,112,112,62,5.6,10.1,30.9,4.6,54,6,,6.1
654,2022-03-16 17:00:00,+08:00,"Xianghe II, Langfang (廊坊市香河二中)",9726,39.782,117.003,78,78,57,3.1,9.2,26,4.6,51.5,11.5,,4.6
655,2022-03-16 17:00:00,+08:00,"Sanhe Middle School, Langfang (廊坊市三河市第九中学)",9731,39.993,117.039,87,87,60,9.2,12.4,27.3,3.7,51.5,11.5,,4.6
656,2022-03-16 17:00:00,+08:00,"Manchu City Housing and Construction Bureau, Baoding (保定市满城区住建局)",9733,38.948,115.325,65,65,60,6.1,10.6,31.3,3.7,57,9,,3.6
657,2022-03-16 17:00:00,+08:00,"Xushui District No. 1 Middle School, Baoding (保定市徐水区一中)",9737,39.022,115.669,97,97,58,4.1,12.8,24,6.4,51,8.8,0.5,5
658,2022-03-16 17:00:00,+08:00,"Xushui District Geophysical Exploration Bureau, Baoding (保定市徐水区物探局)",9738,39.031,115.638,102,102,50,4.1,13.8,30.9,6.4,51,8.8,0.5,5
659,2022-03-16 17:00:00,+08:00,"Gaoyang County Supply and Marketing Cooperative, Baoding (保定市高阳县供销社)",9741,38.682,115.782,72,72,56,4.6,1.4,31.7,3.7,51,8.8,0.5,5
660,2022-03-16 17:00:00,+08:00,"Wuyuan County Land and Resources Bureau, Baoding (保定市涞源县国土资源局)",9743,39.355,114.704,157,157,111,7.6,9.2,43.1,6.4,20.1,10.5,99,4
661,2022-03-16 17:00:00,+08:00,"Quyang Administrative Center, Baoding (保定市曲阳行政中心)",9747,38.614,114.746,91,91,69,3.1,6.4,29.7,2.8,57,9,,3.6
662,2022-03-16 17:00:00,+08:00,"Shunping Puyang Power Supply Office, Baoding (保定市顺平县蒲阳供电所)",9749,38.836,115.111,87,87,57,2.1,6.4,26.9,2.8,57,9,,3.6
663,2022-03-16 17:00:00,+08:00,"Yanshan County No. 6 Middle School, Cangzhou (沧州市盐山县第六中学)",9764,38.035,117.21,36,21,24,3.1,6,35.8,3.7,55.2,5.7,99.1,5
664,2022-03-16 17:00:00,+08:00,"Suning Library, Cangzhou (沧州市肃宁图书馆)",9765,38.433,115.82,89,89,26,3.6,1.9,34.2,2.8,57,9,,3.6
665,2022-03-16 17:00:00,+08:00,"Mengcun Environmental Protection Bureau, Cangzhou (沧州市孟村环境保护局)",9769,38.045,117.098,50,50,35,4.1,5.1,34.2,1,55.2,5.7,99.1,5
666,2022-03-16 17:00:00,+08:00,"pō tóu yī zhōng, Cangzhou (沧州市泊头一中)",9770,38.079,116.57,61,61,42,4.1,5.5,30.9,3.7,55.2,5.7,99.1,5
667,2022-03-16 17:00:00,+08:00,"Beijing Jiaotong University Seaside College, Cangzhou (沧州市北京交通大学海滨学院)",9774,38.385,117.313,37,30,19,4.1,4.6,37,2.8,54,6,,6.1
668,2022-03-16 17:00:00,+08:00,"Hejian three hospitals, Cangzhou (沧州市河间三部医院)",9776,38.444,116.095,46,46,45,7.1,3.7,31.3,4.6,55.2,5.7,99.1,5
669,2022-03-16 17:00:00,+08:00,"Anping County Party Committee, Hengshui (衡水市安平县县委)",9783,38.233,115.512,59,59,44,2.1,5.1,31.7,2.8,57,9,,3.6
670,2022-03-16 17:00:00,+08:00,"Gucheng County Forestry Bureau, Hengshui (衡水市故城县林业局)",9784,37.36,115.935,82,82,41,5.1,4.6,27.7,3.7,65.9,8.3,0.6,9
671,2022-03-16 17:00:00,+08:00,"Yinzhou District Surface Water Plant, Hengshui (衡水市冀州区地表水厂)",9789,37.549,115.605,57,57,49,3.1,2.3,30.5,3.7,65.9,8.3,0.6,9
672,2022-03-16 17:00:00,+08:00,"Ningjin County experiment a small, Xingtai (邢台市宁晋县实验一小)",9799,37.624,114.937,62,50,62,5.6,6,28.1,2.8,57,9,,3.6
673,2022-03-16 17:00:00,+08:00,"Ningjin County Environmental Protection Bureau, Xingtai (邢台市宁晋县环保局)",9800,37.61,114.921,85,85,59,4.6,6.4,30.9,3.7,57,9,,3.6
674,2022-03-16 17:00:00,+08:00,"Julu County Xidelai Furniture Factory, Xingtai (邢台市巨鹿县喜得来家具厂)",9801,37.218,115.031,80,80,59,3.1,6.9,27.7,3.7,70.1,9.8,99.9,6
675,2022-03-16 17:00:00,+08:00,"Weixian Shuangchuang Park, Xingtai (邢台市威县双创园)",9805,36.984,115.317,80,80,63,3.6,6.9,28.1,2.8,70.1,9.8,99.9,6
676,2022-03-16 17:00:00,+08:00,"Qinghe County Environmental Protection Bureau, Xingtai (邢台市清河县环保局)",9806,37.037,115.655,132,132,55,1.1,4.6,28.9,1.9,65.9,8.3,0.6,9
677,2022-03-16 17:00:00,+08:00,"Linxi County Experimental Middle School, Xingtai (邢台市临西县实验中学)",9807,36.873,115.479,95,95,70,3.1,4.6,26.4,2.8,66.1,13.4,99.1,5
678,2022-03-16 17:00:00,+08:00,"Fuxing District No. 10 Middle School, Handan (邯郸市复兴区第十中学)",9814,36.617,114.45,155,155,102,3.1,9.6,28.5,7.3,70.1,9.8,99.9,6
679,2022-03-16 17:00:00,+08:00,"Yuefeng Canal Management Office, Handan (邯郸市跃峰渠管理处)",9815,36.443,114.2,160,160,85,3.1,3.7,29.7,6.4,81,9.8,0.2,5
680,2022-03-16 17:00:00,+08:00,"Daming County Supervision Bureau, Handan (邯郸市大名县监察局)",9819,36.293,115.147,158,158,98,5.6,8.3,29.3,5.5,66.1,13.4,99.1,5
681,,+08:00,"Houxian Huayi Sun City Hill, Handan (邯郸市涉县华艺太阳城后小山)",9821,36.586,113.662,-,,,,,,,85.9,23.7,0.9,2
